#,Address,Source,Live Registers,Warp Stall Sampling (All Samples),Instructions Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,flash_fwd_kernel
2463,00007ef1 797ecde0,"      F2FP.F16.F32.PACK_AB R188, R90, R91",200,1101,1040384,,,,,,,,,
2464,00007ef1 797ecdf0,"      HMMA.16816.F32 R12, R72, R62, R12",200,283,1040384,,,,,,,,,
2465,00007ef1 797ece00,"      FADD.FTZ R60, R198, R88",201,785,1040384,,,,,,,,,
2466,00007ef1 797ece10,"      HMMA.16816.F32 R16, R56, R62, R16",199,157,1040384,,,,,,,,,
2467,00007ef1 797ece20,"      LDL.LU R198, [R1+0xa8]",198,143,1040384,Local,Load,32,,,,,,
2468,00007ef1 797ece30,"      LDL.LU R199, [R1+0xa4]",199,1198,1040384,Local,Load,32,,,,,,
2469,00007ef1 797ece40,"      HMMA.16816.F32 R20, R56, R76, R20",199,128,1040384,,,,,,,,,
2470,00007ef1 797ece50,"      FADD.FTZ R62, R200, R89",200,706,1040384,,,,,,,,,
2471,00007ef1 797ece60,"      HMMA.16816.F32 R24, R72, R76, R24",198,155,1040384,,,,,,,,,
2472,00007ef1 797ece70,"      LDL.LU R200, [R1+0xa0]",197,153,1040384,Local,Load,32,,,,,,
2473,00007ef1 797ece80,"      MUFU.EX2 R77, R124",198,156,1040384,,,,,,,,,
2474,00007ef1 797ece90,"      FADD.FTZ R61, R243, R0",198,1016,1040384,,,,,,,,,
2475,00007ef1 797ecea0,"      HMMA.16816.F32 R28, R72, R78, R28",196,136,1040384,,,,,,,,,
2476,00007ef1 797eceb0,"      LDL.LU R243, [R1+0x9c]",197,144,1040384,Local,Load,32,,,,,,
2477,00007ef1 797ecec0,"      MUFU.EX2 R76, R126",198,889,1040384,,,,,,,,,
2478,00007ef1 797eced0,"      FADD.FTZ R60, R242, R60",197,165,1040384,,,,,,,,,
2479,00007ef1 797ecee0,"      HMMA.16816.F32 R32, R56, R78, R32",196,163,1040384,,,,,,,,,
2480,00007ef1 797ecef0,"      LDL.LU R242, [R1+0x98]",195,152,1040384,Local,Load,32,,,,,,
2481,00007ef1 797ecf00,"      LDL.LU R241, [R1+0x94]",196,737,1040384,Local,Load,32,,,,,,
2482,00007ef1 797ecf10,"      HMMA.16816.F32 R36, R56, R84, R36",196,163,1040384,,,,,,,,,
2483,00007ef1 797ecf20,"      FADD.FTZ R0, R240, R62",197,824,1040384,,,,,,,,,
2484,00007ef1 797ecf30,"      HMMA.16816.F32 R40, R72, R84, R40",195,173,1040384,,,,,,,,,
2485,00007ef1 797ecf40,"      LDL.LU R240, [R1+0x90]",194,176,1040384,Local,Load,32,,,,,,
2486,00007ef1 797ecf50,"      FADD.FTZ R61, R239, R61",194,1187,1040384,,,,,,,,,
2487,00007ef1 797ecf60,"      HMMA.16816.F32 R44, R72, R86, R44",193,171,1040384,,,,,,,,,
2488,00007ef1 797ecf70,"      LDL.LU R239, [R1+0x8c]",194,150,1040384,Local,Load,32,,,,,,
2489,00007ef1 797ecf80,"      FADD.FTZ R60, R238, R60",194,663,1040384,,,,,,,,,
2490,00007ef1 797ecf90,"      HMMA.16816.F32 R48, R56, R86, R48",193,136,1040384,,,,,,,,,
2491,00007ef1 797ecfa0,"      LDL.LU R238, [R1+0x88]",192,142,1040384,Local,Load,32,,,,,,
2492,00007ef1 797ecfb0,"      FADD.FTZ R62, R237, R2",193,1059,1040384,,,,,,,,,
2493,00007ef1 797ecfc0,"      HMMA.16816.F32 R52, R56, R92, R52",191,219,1040384,,,,,,,,,
2494,00007ef1 797ecfd0,"      LDL.LU R237, [R1+0x84]",192,129,1040384,Local,Load,32,,,,,,
2495,00007ef1 797ecfe0,"      FADD.FTZ R63, R236, R0",193,686,1040384,,,,,,,,,
2496,00007ef1 797ecff0,"      HMMA.16816.F32 R64, R72, R92, R64",191,140,1040384,,,,,,,,,
2497,00007ef1 797ed000,"      LDL.LU R236, [R1+0x80]",190,176,1040384,Local,Load,32,,,,,,
2498,00007ef1 797ed010,"      FADD.FTZ R2, R235, R61",191,1092,1040384,,,,,,,,,
2499,00007ef1 797ed020,"      HMMA.16816.F32 R68, R72, R94, R68",189,156,1040384,,,,,,,,,
2500,00007ef1 797ed030,"      LDL.LU R235, [R1+0x7c]",186,156,1040384,Local,Load,32,,,,,,
2501,00007ef1 797ed040,"      FADD.FTZ R0, R172, R62",187,715,1040384,,,,,,,,,
2502,00007ef1 797ed050,"      HMMA.16816.F32 R80, R56, R94, R80",185,139,1040384,,,,,,,,,
2503,00007ef1 797ed060,"      LDSM.16.MT88.4 R172, [R224+0xb800]",183,151,1040384,Shared,Load,128,0,,,,,
2504,00007ef1 797ed070,"      FADD.FTZ R0, R232, R0",183,1132,1040384,,,,,,,,,
2505,00007ef1 797ed080,"      HMMA.16816.F32 R136, R192, R140, R4",186,134,1040384,,,,,,,,,
2506,00007ef1 797ed090,"      FADD.FTZ R2, R144, R2",182,1097,1040384,,,,,,,,,
2507,00007ef1 797ed0a0,"      F2FP.F16.F32.PACK_AB R190, R204, R77",182,180,1040384,,,,,,,,,
2508,00007ef1 797ed0b0,"      FADD.FTZ R5, R234, R60",183,132,1040384,,,,,,,,,
2509,00007ef1 797ed0c0,"      FADD.FTZ R4, R145, R63",182,142,1040384,,,,,,,,,
2510,00007ef1 797ed0d0,"      LDL.LU R234, [R1+0x78]",181,126,1040384,Local,Load,32,,,,,,
2511,00007ef1 797ed0e0,"      FADD.FTZ R5, R233, R5",181,568,1040384,,,,,,,,,
2512,00007ef1 797ed0f0,"      FADD.FTZ R4, R231, R4",180,157,1040384,,,,,,,,,
2513,00007ef1 797ed100,"      LDL.LU R233, [R1+0x74]",180,147,1040384,Local,Load,32,,,,,,
2514,00007ef1 797ed110,"      FADD.FTZ R2, R230, R2",180,142,1040384,,,,,,,,,
2515,00007ef1 797ed120,"      FADD.FTZ R5, R229, R5",179,140,1040384,,,,,,,,,
2516,00007ef1 797ed130,"      FADD.FTZ R6, R228, R0",179,541,1040384,,,,,,,,,
2517,00007ef1 797ed140,"      LDL.LU R232, [R1+0x70]",178,173,1040384,Local,Load,32,,,,,,
2518,00007ef1 797ed150,"      FADD.FTZ R0, R227, R4",179,155,1040384,,,,,,,,,
2519,00007ef1 797ed160,"      F2FP.F16.F32.PACK_AB R191, R205, R76",178,219,1040384,,,,,,,,,
2520,00007ef1 797ed170,"      FADD.FTZ R5, R152, R5",178,158,1040384,,,,,,,,,
2521,00007ef1 797ed180,"      LDL.LU R231, [R1+0x6c]",178,138,1040384,Local,Load,32,,,,,,
2522,00007ef1 797ed190,"      FADD.FTZ R6, R153, R6",178,142,1040384,,,,,,,,,
2523,00007ef1 797ed1a0,"      FADD.FTZ R4, R252, R0",178,143,1040384,,,,,,,,,
2524,00007ef1 797ed1b0,"      FADD.FTZ R2, R149, R2",176,168,1040384,,,,,,,,,
2525,00007ef1 797ed1c0,"      LDL.LU R230, [R1+0x68]",176,141,1040384,Local,Load,32,,,,,,
2526,00007ef1 797ed1d0,"      HMMA.16816.F32 R132, R188, R140, R8",180,145,1040384,,,,,,,,,
2527,00007ef1 797ed1e0,"      LDL.LU R229, [R1+0x64]",175,503,1040384,Local,Load,32,,,,,,
2528,00007ef1 797ed1f0,"      FADD.FTZ R0, R183, R2",176,154,1040384,,,,,,,,,
2529,00007ef1 797ed200,"      FADD.FTZ R2, R184, R5",175,167,1040384,,,,,,,,,
2530,00007ef1 797ed210,"      HMMA.16816.F32 R144, R188, R142, R12",177,250,1040384,,,,,,,,,
2531,00007ef1 797ed220,"      LDL.LU R228, [R1+0x60]",174,187,1040384,Local,Load,32,,,,,,
2532,00007ef1 797ed230,"      LDL.LU R227, [R1+0x5c]",175,981,1040384,Local,Load,32,,,,,,
2533,00007ef1 797ed240,"      HMMA.16816.F32 R140, R192, R142, R16",177,136,1040384,,,,,,,,,
2534,00007ef1 797ed250,"      FADD.FTZ R9, R150, R4",174,836,1040384,,,,,,,,,
2535,00007ef1 797ed260,"      HMMA.16816.F32 R152, R192, R160, R20",176,141,1040384,,,,,,,,,
2536,00007ef1 797ed270,"      FADD.FTZ R8, R148, R0",174,858,1040384,,,,,,,,,
2537,00007ef1 797ed280,"      FADD.FTZ R10, R182, R6",173,161,1040384,,,,,,,,,
2538,00007ef1 797ed290,"      HMMA.16816.F32 R148, R188, R160, R24",175,132,1040384,,,,,,,,,
2539,00007ef1 797ed2a0,"      LDSM.16.MT88.4 R4, [R225+0xb800]",173,157,1040384,Shared,Load,128,0,,,,,
2540,00007ef1 797ed2b0,"      FADD.FTZ R0, R245, R2",174,870,1040384,,,,,,,,,
2541,00007ef1 797ed2c0,"      FADD.FTZ R2, R156, R10",173,155,1040384,,,,,,,,,
2542,00007ef1 797ed2d0,"      FADD.FTZ R9, R187, R9",171,130,1040384,,,,,,,,,
2543,00007ef1 797ed2e0,"      HMMA.16816.F32 R156, R188, R162, R28",174,126,1040384,,,,,,,,,
2544,00007ef1 797ed2f0,"      FADD.FTZ R0, R210, R0",170,792,1040384,,,,,,,,,
2545,00007ef1 797ed300,"      FADD.FTZ R8, R186, R8",169,166,1040384,,,,,,,,,
2546,00007ef1 797ed310,"      FADD.FTZ R2, R246, R2",168,117,1040384,,,,,,,,,
2547,00007ef1 797ed320,"      FADD.FTZ R9, R212, R9",167,136,1040384,,,,,,,,,
2548,00007ef1 797ed330,"      HMMA.16816.F32 R160, R192, R162, R32",168,141,1040384,,,,,,,,,
2549,00007ef1 797ed340,"      FADD.FTZ R10, R244, R0",165,1718,1040384,,,,,,,,,
2550,00007ef1 797ed350,"      FADD.FTZ R8, R171, R8",163,146,1040384,,,,,,,,,
2551,00007ef1 797ed360,"      FADD.FTZ R0, R211, R2",163,129,1040384,,,,,,,,,
2552,00007ef1 797ed370,"      FADD.FTZ R2, R185, R9",162,163,1040384,,,,,,,,,
2553,00007ef1 797ed380,"      FADD.FTZ R10, R170, R10",160,155,1040384,,,,,,,,,
2554,00007ef1 797ed390,"      FADD.FTZ R8, R179, R8",159,766,1040384,,,,,,,,,
2555,00007ef1 797ed3a0,"      FADD.FTZ R9, R169, R0",159,186,1040384,,,,,,,,,
2556,00007ef1 797ed3b0,"      FADD.FTZ R0, R131, R2",158,298,1040384,,,,,,,,,
2557,00007ef1 797ed3c0,"      HMMA.16816.F32 R168, R192, R172, R36",160,2852,1040384,,,,,,,,,
2558,00007ef1 797ed3d0,"      FADD.FTZ R2, R128, R8",157,642,1040384,,,,,,,,,
2559,00007ef1 797ed3e0,"      FADD.FTZ R8, R178, R10",156,191,1040384,,,,,,,,,
2560,00007ef1 797ed3f0,"      FADD.FTZ R10, R167, R9",155,123,1040384,,,,,,,,,
2561,00007ef1 797ed400,"      FADD.FTZ R9, R129, R0",154,193,1040384,,,,,,,,,
2562,00007ef1 797ed410,"      HMMA.16816.F32 R164, R188, R172, R40",156,211,1040384,,,,,,,,,
2563,00007ef1 797ed420,"      FADD.FTZ R8, R177, R8",150,1390,1040384,,,,,,,,,
2564,00007ef1 797ed430,"      FADD.FTZ R10, R176, R10",149,159,1040384,,,,,,,,,
2565,00007ef1 797ed440,"      FADD.FTZ R0, R125, R2",149,160,1040384,,,,,,,,,
2566,00007ef1 797ed450,"      HMMA.16816.F32 R176, R188, R174, R44",151,152,1040384,,,,,,,,,
2567,00007ef1 797ed460,"      FADD.FTZ R2, R117, R0",148,832,1040384,,,,,,,,,
2568,00007ef1 797ed470,"      FADD.FTZ R0, R181, R8",147,164,1040384,,,,,,,,,
2569,00007ef1 797ed480,"      HMMA.16816.F32 R172, R192, R174, R48",147,151,1040384,,,,,,,,,
2570,00007ef1 797ed490,"      FADD.FTZ R10, R180, R10",143,1175,1040384,,,,,,,,,
2571,00007ef1 797ed4a0,"      FADD.FTZ R9, R118, R9",142,141,1040384,,,,,,,,,
2572,00007ef1 797ed4b0,"      HMMA.16816.F32 R180, R192, R4, R52",145,530,1040384,,,,,,,,,
2573,00007ef1 797ed4c0,"      FADD.FTZ R9, R119, R9",141,792,1040384,,,,,,,,,
2574,00007ef1 797ed4d0,"      FADD.FTZ R8, R116, R2",141,131,1040384,,,,,,,,,
2575,00007ef1 797ed4e0,"      FADD.FTZ R11, R115, R0",140,135,1040384,,,,,,,,,
2576,00007ef1 797ed4f0,"      FADD.FTZ R0, R113, R10",139,151,1040384,,,,,,,,,
2577,00007ef1 797ed500,"      HMMA.16816.F32 R184, R188, R4, R64",141,156,1040384,,,,,,,,,
2578,00007ef1 797ed510,"      FADD.FTZ R2, R104, R9",136,1383,1040384,,,,,,,,,
2579,00007ef1 797ed520,"      FADD.FTZ R8, R106, R8",134,118,1040384,,,,,,,,,
2580,00007ef1 797ed530,"      FADD.FTZ R10, R114, R11",134,130,1040384,,,,,,,,,
2581,00007ef1 797ed540,"      FADD.FTZ R9, R112, R0",133,123,1040384,,,,,,,,,
2582,00007ef1 797ed550,"      FADD.FTZ R0, R105, R2",132,135,1040384,,,,,,,,,
2583,00007ef1 797ed560,"      HMMA.16816.F32 R188, R188, R6, R68",130,157,1040384,,,,,,,,,
2584,00007ef1 797ed570,"      FADD.FTZ R2, R107, R8",127,704,1040384,,,,,,,,,
2585,00007ef1 797ed580,"      FADD.FTZ R10, R206, R10",125,128,1040384,,,,,,,,,
2586,00007ef1 797ed590,"      FADD.FTZ R9, R103, R9",124,121,1040384,,,,,,,,,
2587,00007ef1 797ed5a0,"      FADD.FTZ R8, R108, R0",124,140,1040384,,,,,,,,,
2588,00007ef1 797ed5b0,"      FADD.FTZ R0, R110, R2",123,133,1040384,,,,,,,,,
2589,00007ef1 797ed5c0,"      FADD.FTZ R2, R207, R10",122,167,1040384,,,,,,,,,
2590,00007ef1 797ed5d0,"      HMMA.16816.F32 R192, R192, R6, R80",120,395,1040384,,,,,,,,,
2591,00007ef1 797ed5e0,"      FADD.FTZ R9, R102, R9",114,1170,1040384,,,,,,,,,
2592,00007ef1 797ed5f0,"      FADD.FTZ R4, R109, R8",114,134,1040384,,,,,,,,,
2593,00007ef1 797ed600,"      FADD.FTZ R5, R111, R0",113,148,1040384,,,,,,,,,
2594,00007ef1 797ed610,"      FADD.FTZ R0, R101, R2",112,148,1040384,,,,,,,,,
2595,00007ef1 797ed620,"      FADD.FTZ R2, R99, R9",111,119,1040384,,,,,,,,,
2596,00007ef1 797ed630,"      FADD.FTZ R4, R91, R4",109,665,1040384,,,,,,,,,
2597,00007ef1 797ed640,"      FADD.FTZ R5, R122, R5",108,138,1040384,,,,,,,,,
2598,00007ef1 797ed650,"      FADD.FTZ R8, R100, R0",108,720,1040384,,,,,,,,,
2599,00007ef1 797ed660,"      FADD.FTZ R2, R98, R2",106,125,1040384,,,,,,,,,
2600,00007ef1 797ed670,"      FADD.FTZ R0, R90, R4",106,131,1040384,,,,,,,,,
2601,00007ef1 797ed680,"      FADD.FTZ R4, R123, R5",105,289,1040384,,,,,,,,,
2602,00007ef1 797ed690,"      FADD.FTZ R6, R97, R8",104,125,1040384,,,,,,,,,
2603,00007ef1 797ed6a0,"      FADD.FTZ R5, R96, R2",103,145,1040384,,,,,,,,,
2604,00007ef1 797ed6b0,"      FADD.FTZ R2, R77, R0",102,249,1040384,,,,,,,,,
2605,00007ef1 797ed6c0,"      FADD.FTZ R0, R76, R4",101,269,1040384,,,,,,,,,
2606,00007ef1 797ed6d0,"      FADD.FTZ R244, R201, R6",100,109,1040384,,,,,,,,,
2607,00007ef1 797ed6e0,"      FADD.FTZ R246, R202, R5",99,145,1040384,,,,,,,,,
2608,00007ef1 797ed6f0,"      MOV R202, R3",98,109,1040384,,,,,,,,,
2609,00007ef1 797ed700,"      FADD.FTZ R245, R204, R2",99,122,1040384,,,,,,,,,
2610,00007ef1 797ed710,"      FADD.FTZ R247, R205, R0",98,253,1040384,,,,,,,,,
2611,00007ef1 797ed720,"      MOV R201, R198",97,143,1040384,,,,,,,,,
2612,00007ef1 797ed730,"      MOV R197, R199",98,390,1040384,,,,,,,,,
2613,00007ef1 797ed740,"      MOV R196, R200",99,311,1040384,,,,,,,,,
2614,00007ef1 797ed750,"      IADD3 R243, R243, -0x1, RZ",99,349,1040384,,,,,,,,,
2615,00007ef1 797ed760,@P0   BRA 0x7ef1797e9020,99,136,1040384,,,,,,,,,
2616,00007ef1 797ed770,"      SHFL.BFLY PT, R2, R244, 0x2, 0x1f",76,727,8192,,,,,,,,,
2617,00007ef1 797ed780,"      S2UR UR4, SR_CgaCtaId",76,1,8192,,,,,,,,,
2618,00007ef1 797ed790,"      ULDC.U8 UR6, c[0x0][0x3e1]",76,3,8192,,,,,,,,,
2619,00007ef1 797ed7a0,"      UMOV UR5, 0x400",76,1,8192,,,,,,,,,
2620,00007ef1 797ed7b0,"      SHFL.BFLY PT, R0, R246, 0x2, 0x1f",77,1,8192,,,,,,,,,
2621,00007ef1 797ed7c0,"      ISETP.NE.AND P0, PT, RZ, UR6, PT",77,0,8192,,,,,,,,,
2622,00007ef1 797ed7d0,"      BSSY B0, 0x7ef1797eeaa0",77,0,8192,,,,,,,,,
2623,00007ef1 797ed7e0,"      SHFL.BFLY PT, R4, R245, 0x2, 0x1f",78,2,8192,,,,,,,,,
2624,00007ef1 797ed7f0,"      SHFL.BFLY PT, R6, R247, 0x2, 0x1f",79,6,8192,,,,,,,,,
2625,00007ef1 797ed800,"      S2R R10, SR_TID.X",80,1,8192,,,,,,,,,
2626,00007ef1 797ed810,"      S2R R46, SR_TID.X",81,0,8192,,,,,,,,,
2627,00007ef1 797ed820,"      FADD.FTZ R2, R2, R244",81,14,8192,,,,,,,,,
2628,00007ef1 797ed830,"      S2R R45, SR_TID.X",81,3,8192,,,,,,,,,
2629,00007ef1 797ed840,"      ULEA UR4, UR4, UR5, 0x18",81,8,8192,,,,,,,,,
2630,00007ef1 797ed850,"      FADD.FTZ R0, R0, R246",81,2,8192,,,,,,,,,
2631,00007ef1 797ed860,"      SHFL.BFLY PT, R9, R2, 0x1, 0x1f",81,6,8192,,,,,,,,,
2632,00007ef1 797ed870,"      FADD.FTZ R4, R4, R245",81,10,8192,,,,,,,,,
2633,00007ef1 797ed880,"      SHFL.BFLY PT, R5, R0, 0x1, 0x1f",81,3,8192,,,,,,,,,
2634,00007ef1 797ed890,"      FADD.FTZ R6, R6, R247",81,0,8192,,,,,,,,,
2635,00007ef1 797ed8a0,"      SHFL.BFLY PT, R7, R4, 0x1, 0x1f",81,5,8192,,,,,,,,,
2636,00007ef1 797ed8b0,"      SHFL.BFLY PT, R8, R6, 0x1, 0x1f",82,2,8192,,,,,,,,,
2637,00007ef1 797ed8c0,"      SHF.R.S32.HI R30, RZ, 0x1f, R46",83,1,8192,,,,,,,,,
2638,00007ef1 797ed8d0,"      FADD.FTZ R41, R2, R9",84,8,8192,,,,,,,,,
2639,00007ef1 797ed8e0,"      SHF.R.S32.HI R2, RZ, 0x1f, R10",83,0,8192,,,,,,,,,
2640,00007ef1 797ed8f0,"      LEA.HI R47, R30, R46, RZ, 0x3",84,3,8192,,,,,,,,,
2641,00007ef1 797ed900,"      FADD.FTZ R42, R0, R5",85,7,8192,,,,,,,,,
2642,00007ef1 797ed910,"      FSETP.NE.FTZ.AND P6, PT, R41, RZ, PT",83,1,8192,,,,,,,,,
2643,00007ef1 797ed920,"      LEA.HI R2, R2, R10, RZ, 0x5",83,5,8192,,,,,,,,,
2644,00007ef1 797ed930,"      FADD.FTZ R43, R4, R7",83,4,8192,,,,,,,,,
2645,00007ef1 797ed940,"      MOV R0, 0x3f800000",82,4,8192,,,,,,,,,
2646,00007ef1 797ed950,"      IMAD.MOV.U32 R4, RZ, RZ, 0x3f800000",83,3,8192,,,,,,,,,
2647,00007ef1 797ed960,"      LOP3.LUT R2, R2, 0xffffffe0, RZ, 0xc0, !PT",83,1,8192,,,,,,,,,
2648,00007ef1 797ed970,"      FADD.FTZ R44, R6, R8",84,1,8192,,,,,,,,,
2649,00007ef1 797ed980,"      LEA.HI R5, R30, R46, RZ, 0x2",83,1,8192,,,,,,,,,
2650,00007ef1 797ed990,"      FSETP.NE.FTZ.AND P5, PT, R42, RZ, PT",83,5,8192,,,,,,,,,
2651,00007ef1 797ed9a0,"      FSETP.NE.FTZ.AND P4, PT, R43, RZ, PT",83,3,8192,,,,,,,,,
2652,00007ef1 797ed9b0,"@P6   MUFU.RCP R0, R41",83,3,8192,,,,,,,,,
2653,00007ef1 797ed9c0,"      IADD3 R45, -R2, R45, RZ",83,2,8192,,,,,,,,,
2654,00007ef1 797ed9d0,"      LOP3.LUT R6, R5, 0x3ffffffc, RZ, 0xc0, !PT",83,10,8192,,,,,,,,,
2655,00007ef1 797ed9e0,"      LOP3.LUT R2, R47, 0xfffffff8, RZ, 0xc0, !PT",84,2,8192,,,,,,,,,
2656,00007ef1 797ed9f0,"      LEA.HI R30, R30, R46, RZ, 0x5",84,0,8192,,,,,,,,,
2657,00007ef1 797eda00,"      IADD3 R22, -R6, R46, RZ",85,3,8192,,,,,,,,,
2658,00007ef1 797eda10,"@P5   MUFU.RCP R4, R42",84,2,8192,,,,,,,,,
2659,00007ef1 797eda20,"      IADD3 R46, -R2, R46, RZ",84,1,8192,,,,,,,,,
2660,00007ef1 797eda30,"      IMAD.MOV.U32 R2, RZ, RZ, 0x3f800000",84,0,8192,,,,,,,,,
2661,00007ef1 797eda40,"      FSETP.NE.FTZ.AND P3, PT, R44, RZ, PT",84,0,8192,,,,,,,,,
2662,00007ef1 797eda50,"      FMUL.FTZ R136, R0, R136",84,0,8192,,,,,,,,,
2663,00007ef1 797eda60,"      FMUL.FTZ R7, R0, R137",85,0,8192,,,,,,,,,
2664,00007ef1 797eda70,"      FMUL.FTZ R140, R0, R140",84,1,8192,,,,,,,,,
2665,00007ef1 797eda80,"@P4   MUFU.RCP R2, R43",84,2,8192,,,,,,,,,
2666,00007ef1 797eda90,"      FMUL.FTZ R141, R0, R141",84,0,8192,,,,,,,,,
2667,00007ef1 797edaa0,"      FMUL.FTZ R152, R0, R152",84,4,8192,,,,,,,,,
2668,00007ef1 797edab0,"      FMUL.FTZ R19, R0, R153",85,1,8192,,,,,,,,,
2669,00007ef1 797edac0,"      FMUL.FTZ R160, R0, R160",84,2,8192,,,,,,,,,
2670,00007ef1 797edad0,"      FMUL.FTZ R15, R0, R161",85,2,8192,,,,,,,,,
2671,00007ef1 797edae0,"      FMUL.FTZ R168, R0, R168",84,3,8192,,,,,,,,,
2672,00007ef1 797edaf0,"      FMUL.FTZ R24, R0, R169",85,3,8192,,,,,,,,,
2673,00007ef1 797edb00,"      FMUL.FTZ R172, R0, R172",84,1,8192,,,,,,,,,
2674,00007ef1 797edb10,"      FMUL.FTZ R28, R0, R173",85,0,8192,,,,,,,,,
2675,00007ef1 797edb20,"      FMUL.FTZ R180, R0, R180",84,2,8192,,,,,,,,,
2676,00007ef1 797edb30,"      FMUL.FTZ R37, R0, R181",85,1,8192,,,,,,,,,
2677,00007ef1 797edb40,"      FMUL.FTZ R192, R0, R192",84,2,8192,,,,,,,,,
2678,00007ef1 797edb50,"      FMUL.FTZ R26, R0, R193",85,0,8192,,,,,,,,,
2679,00007ef1 797edb60,"      MOV R0, 0x3f800000",84,0,8192,,,,,,,,,
2680,00007ef1 797edb70,"      FMUL.FTZ R138, R4, R138",84,1,8192,,,,,,,,,
2681,00007ef1 797edb80,"      FMUL.FTZ R6, R4, R139",85,1,8192,,,,,,,,,
2682,00007ef1 797edb90,"      FMUL.FTZ R142, R4, R142",84,0,8192,,,,,,,,,
2683,00007ef1 797edba0,"      FMUL.FTZ R9, R4, R143",85,1,8192,,,,,,,,,
2684,00007ef1 797edbb0,"      FMUL.FTZ R154, R4, R154",84,1,8192,,,,,,,,,
2685,00007ef1 797edbc0,"@P3   MUFU.RCP R0, R44",84,1,8192,,,,,,,,,
2686,00007ef1 797edbd0,"      FMUL.FTZ R18, R4, R155",85,1,8192,,,,,,,,,
2687,00007ef1 797edbe0,"      FMUL.FTZ R162, R4, R162",84,2,8192,,,,,,,,,
2688,00007ef1 797edbf0,"      FMUL.FTZ R14, R4, R163",85,0,8192,,,,,,,,,
2689,00007ef1 797edc00,"      FMUL.FTZ R170, R4, R170",84,0,8192,,,,,,,,,
2690,00007ef1 797edc10,"      FMUL.FTZ R32, R4, R171",85,1,8192,,,,,,,,,
2691,00007ef1 797edc20,"      FMUL.FTZ R174, R4, R174",84,1,8192,,,,,,,,,
2692,00007ef1 797edc30,"      FMUL.FTZ R27, R4, R175",85,1,8192,,,,,,,,,
2693,00007ef1 797edc40,"      FMUL.FTZ R182, R4, R182",84,0,8192,,,,,,,,,
2694,00007ef1 797edc50,"      FMUL.FTZ R38, R4, R183",85,1,8192,,,,,,,,,
2695,00007ef1 797edc60,"      FMUL.FTZ R194, R4, R194",84,0,8192,,,,,,,,,
2696,00007ef1 797edc70,"      FMUL.FTZ R25, R4, R195",85,0,8192,,,,,,,,,
2697,00007ef1 797edc80,"      FMUL.FTZ R132, R2, R132",83,4,8192,,,,,,,,,
2698,00007ef1 797edc90,"      FMUL.FTZ R10, R2, R133",84,1,8192,,,,,,,,,
2699,00007ef1 797edca0,"      FMUL.FTZ R144, R2, R144",83,4,8192,,,,,,,,,
2700,00007ef1 797edcb0,"      FMUL.FTZ R21, R2, R145",84,1,8192,,,,,,,,,
2701,00007ef1 797edcc0,"      FMUL.FTZ R148, R2, R148",83,1,8192,,,,,,,,,
2702,00007ef1 797edcd0,"      FMUL.FTZ R17, R2, R149",84,3,8192,,,,,,,,,
2703,00007ef1 797edce0,"      FMUL.FTZ R156, R2, R156",83,0,8192,,,,,,,,,
2704,00007ef1 797edcf0,"      FMUL.FTZ R13, R2, R157",84,1,8192,,,,,,,,,
2705,00007ef1 797edd00,"      FMUL.FTZ R164, R2, R164",83,1,8192,,,,,,,,,
2706,00007ef1 797edd10,"      FMUL.FTZ R31, R2, R165",84,1,8192,,,,,,,,,
2707,00007ef1 797edd20,"      FMUL.FTZ R176, R2, R176",83,0,8192,,,,,,,,,
2708,00007ef1 797edd30,"      FMUL.FTZ R34, R2, R177",84,0,8192,,,,,,,,,
2709,00007ef1 797edd40,"      FMUL.FTZ R184, R2, R184",83,1,8192,,,,,,,,,
2710,00007ef1 797edd50,"      FMUL.FTZ R40, R2, R185",84,2,8192,,,,,,,,,
2711,00007ef1 797edd60,"      FMUL.FTZ R188, R2, R188",83,2,8192,,,,,,,,,
2712,00007ef1 797edd70,"      FMUL.FTZ R35, R2, R189",84,2,8192,,,,,,,,,
2713,00007ef1 797edd80,"      SHF.R.S32.HI R4, RZ, 0x2, R5",83,3,8192,,,,,,,,,
2714,00007ef1 797edd90,"      FMUL.FTZ R135, R0, R135",83,0,8192,,,,,,,,,
2715,00007ef1 797edda0,"      SHF.R.S32.HI R2, RZ, 0x1f, R5",84,1,8192,,,,,,,,,
2716,00007ef1 797eddb0,"      FMUL.FTZ R11, R0, R134",84,2,8192,,,,,,,,,
2717,00007ef1 797eddc0,"      FMUL.FTZ R147, R0, R147",83,0,8192,,,,,,,,,
2718,00007ef1 797eddd0,"      FMUL.FTZ R20, R0, R146",84,1,8192,,,,,,,,,
2719,00007ef1 797edde0,"      LEA.HI R2, R2, R4, RZ, 0x3",83,1,8192,,,,,,,,,
2720,00007ef1 797eddf0,"      FMUL.FTZ R151, R0, R151",83,0,8192,,,,,,,,,
2721,00007ef1 797ede00,"      FMUL.FTZ R16, R0, R150",84,4,8192,,,,,,,,,
2722,00007ef1 797ede10,"      FMUL.FTZ R159, R0, R159",83,1,8192,,,,,,,,,
